Country,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Liberia,7.28992796890218,8.488167518494,6.83178703418548,7.577306817414,9.86111285574904,7.74869687621322,8.83424868336488,12.4196323907138,23.5635148953742,26.9662760197878,16.9557241496255,7.81559385858648,7.59298486560313,10.0944535665552,10.052551785434048
Libya,2.79989500109268,15.5184815317561,6.05980392156864,2.60581802719517,2.43294141599225,10.4022933588151,25.8538742124461,25.8036184788338,13.1702038536721,-2.16217883470595,1.44703656998741,2.86833027751019,4.51030149235703,2.37317531435169,2.12615766885025
Lithuania,1.31921362055463,4.13027562645085,3.08998277055417,1.04747937065344,0.103758009433708,-0.884097405500596,0.905525075460342,3.72288862303707,2.69792779208394,2.33450937988027,1.19989444983569,4.68354420903453,19.7050461518394,9.11731962390475,0.715735835228723
Low & middle income,4.27707052915122,6.16077553828671,5.01804155429246,4.76502404779142,3.56179436381993,3.21844513655931,3.01913975139128,3.66699702675908,3.23929245939142,2.74176382475803,2.99313555869917,4.22278962033194,8.32008377271927,6.09114152504141,3.4901252474413433
Luxembourg,2.2736791162154,3.41068341068342,2.66284165508021,1.73403963519162,0.628543985440717,0.474743161437779,0.290833333333317,1.73079959118887,1.5281952430738,1.74332075653848,0.819957302127036,2.52692009066166,6.33600807777919,3.74140361983136,2.05113269954859
"Macao SAR, China",2.80947242060845,5.80624616691043,6.10738928336549,5.50057779178484,6.04823452094085,4.56056338028164,2.36895749705898,1.22812404052816,3.00446293166938,2.75193081051982,0.811410511491651,0.0264543647054126,1.04502802369954,0.476384495788075,2.9219602464657193
Madagascar,9.24732173644116,9.48254048582992,5.71384434191053,5.8264294445198,6.08040811088302,7.40419174202129,6.03575858154679,8.60905075422949,8.59422958870476,5.61051441492365,4.20179312190557,5.81225118787715,8.16059031991844,9.87432675044888,6.090472768724342
Malawi,7.41159092883827,7.6228226284852,21.2712650013779,27.2833333333334,23.7920649469687,21.8673475542553,21.7111132136499,11.5433939188771,12.420178108921,9.3708360560567,8.62551469650552,9.33014410835212,20.953969729969,28.7897428247298,32.1796504225025
Malaysia,1.62285235577035,3.1744709215131,1.66357102479206,2.10501231233612,3.14299050879095,2.10438980238359,2.09056659525742,3.87120115774237,0.884709160571235,0.662891865764326,-1.1387021539305,2.47710241465447,3.37869862549928,2.48886560125754,1.834100204499
Maldives,6.14988536750173,11.2734146055937,10.884695658563,3.8056300091943,2.12000175718134,0.953206658777607,0.502509413611612,2.81747338234509,-0.133373386117595,0.220029731065383,-1.36977425569811,0.543149688737013,2.33314337624567,2.92746542425035,1.39979779674928
Mali,1.10892690670187,2.95564395229391,5.32312847064058,-0.606736356351471,0.883814547137841,1.45069057605961,-1.79964707083386,1.75985742927156,0.299546507387934,-1.65826694846365,0.438088940320668,3.92560283104276,9.62147608489072,2.05880228274214,3.20639864099652
Malta,1.51563513618532,2.9629852819288,2.37582057760386,1.1802843636655,0.310306472181665,1.10054826378929,0.642702771527304,1.36435448150708,1.15782362451517,1.6420600176894,0.638544956776712,1.49789217934724,6.15375621933037,5.09396758978883,1.3887272044147083
Mauritania,6.28354087427704,5.68631959575954,4.90242727217997,4.12910173783393,3.53436856147324,3.25472688117631,1.47171045650004,2.25427651934813,3.06735996058356,2.30009262117937,2.3856948845632,3.56516484650185,9.52526628622843,4.95305034506872,3.2966048775468835
Mauritius,2.93236301369854,6.52249254869342,3.85216033315983,3.54329573934839,3.21769191994684,1.28654970760232,0.977675134719049,3.66699702675908,3.21605383144587,0.405655190309553,2.58080077182822,4.02852888157383,10.7737512242899,7.05298238454735,4.10263226568006
Mexico,4.15672722680174,3.40737824605742,4.11150981070289,3.80639069747204,4.01861608078679,2.72064064964023,2.8217078474766,6.04145724018986,4.89935015356551,3.63596142127046,3.39683415570006,5.68920847683753,7.8962761916855,5.52796087314389,4.72225588452932
"Micronesia, Fed. Sts.",3.31370963136217,5.08259403890371,5.01850353045616,1.75232737350762,0.650284891767944,-0.2981158373807,-1.03746806405349,0.58225373525489,1.49840023593737,1.92385170787923,0.554594630853174,3.19128406597466,5.40874375479067,3.269841909236045,1.6447063151592787
Middle East & North Africa (excluding high income),3.95007875923885,4.97148571692384,6.08909641595043,4.82101956297399,2.89947905006057,2.9976391933388,3.18390573061568,4.81510028934517,4.36615064471282,2.47857885221637,1.7774078380617,5.21404940513043,6.65704202759067,6.09114152504141,3.4890871351202875
Moldova,7.4838508635085,7.6872510335619,4.54633427355292,4.59787897363118,5.08878554625879,9.67624033101868,6.35930898037931,6.57022997455604,3.04505397337058,4.83778351428722,3.76597122245358,5.10641129002836,28.7372976766236,13.41701043813,4.67773516007048
Mongolia,10.0462065881651,8.411214953271,14.3303348325837,10.4906567588242,12.253980812976,5.7356828193832,0.733272227314397,4.30143105302342,6.82424790145522,7.30106953550723,3.79604026111247,7.35281243380219,15.1479560897226,10.3475831314339,6.80284899332961
Montenegro,0.654946570148479,3.4501431124869,4.14524724981119,2.20589268141178,-0.710514051710227,1.54869158222486,-0.271385023385176,2.3802359905313,2.611223782638,0.361563704540767,-0.255655699848551,2.41080198403165,13.0403036347004,8.58476910455403,3.33675009282281
Morocco,0.993557401226392,0.9069249096918,1.28712240079219,1.88065466724086,0.442310053557048,1.5579071134626,1.63531114327064,0.754663249323619,1.80391671141896,0.303386036590383,0.705968661338261,1.40195883962006,6.65704202759067,6.09114152504141,0.985256592004507
Mozambique,12.4255421735156,11.1666056127874,2.60245456956618,4.26135250941963,2.55974875844295,3.55075967356746,17.4180418197597,15.1132073899384,3.91133439990729,2.80270307928111,3.48393567493204,6.40847652975692,10.2794018093421,7.12697482131851,5.883197017324041
Myanmar,7.71838195873614,5.0214601462073,1.46758322674679,5.64303883425501,4.953299184844,9.45417189526018,6.92882525816076,4.5725365531752,6.87232865662935,8.82506696804558,9.807746262723766,10.580832595511506,15.793890288976266,12.208384925475164,6.140727393611388
Namibia,4.8749198764395,5.005595180812,6.72199777334886,5.60092502290401,5.35016966859602,3.39401538410559,6.72858234593338,6.14579981111164,4.29159105337875,3.72239414422695,2.20938236933469,3.61690530108814,6.08128114112413,5.87993463284275,4.23903922877036
Nauru,0.05144367038666449,0.3003003003003,-0.124750499001971,0.05325999457197591,0.04625810771694283,0.04885549890807777,0.08319760155878844,0.062004944317568936,0.05187975867466552,0.06306155361494378,0.09162356448076338,0.09884570538489633,0.1475458771597787,0.11405023268970738,0.05736642417491441
Nepal,9.32650410745394,9.22707546125951,9.45980980357135,9.04016311917636,8.36415469659563,7.86890895590899,8.79034332004633,3.62709610696607,4.0611633875107,5.56868547784929,5.05236655289212,4.14968003360264,7.6507917679853,7.11475951738199,6.093792552102429
Netherlands,1.27530569556683,2.34107017751373,2.45554765291604,2.50689852657885,0.976035079699679,0.600248147278776,0.316666666666743,1.38145871407206,1.7034979474447,2.63369910249601,1.27246037789161,2.67572008805385,10.0012078753473,3.83839354342808,3.34754304219953
New Caledonia,0.8765692213860633,2.42899693753383,1.74967234600262,1.27761318992718,0.178851060785511,0.570508141048402,0.578317435520754,1.0565269809486015,0.8839999036876071,1.0745309682641964,1.561210465230297,1.6842714051183911,2.514093059234702,1.94334741118378,0.9774893858612134
New Zealand,2.30202385958572,4.0279066739204,1.05991318445632,1.13442266445817,1.227507505974,0.292704628136101,0.646240284454524,1.85078767452536,1.59829703801696,1.61963190184048,1.71456170007245,3.94112060778728,7.17222476016441,5.73316283034957,2.92279782301957
Nicaragua,5.45513425887423,8.082387980991,7.1935505333896,7.13546785289407,6.03596861798425,3.99737996694396,3.52317317628473,3.85067166284727,4.94723728039886,5.37628990844126,3.68181341625572,4.92841396948968,10.4674244465991,8.38765854872536,4.62473841057141
Niger,0.804073080882659,2.9423851401332,0.455089820359289,2.29723114955317,-0.930287259984466,-0.576090369833189,1.65388922387806,2.79637318871284,2.96760366004456,-2.48979265070855,2.8981937602627,3.8378680284051,4.22621791916392,3.70097316425834,9.07151997725013
Nigeria,13.7400521363694,10.8261371880017,12.2242413020583,8.49551838265678,8.04741087967907,9.00943498007699,15.6968126387972,16.5022662139641,12.0951065173432,11.3964223378115,13.2460234276597,16.9528457221608,18.8471877843274,24.6595502031139,10.758934897464322
North Macedonia,1.50997522027621,3.9047542206973,3.31605566687647,2.78500056726118,-0.281705032928494,-0.299920475631552,-0.23929078768441,1.35161889677442,1.45831298507117,0.766439573459716,1.20007348888487,3.23074912132919,14.2047173195833,9.36187249769016,3.48974086026947
Norway,2.41890639481001,1.28495158809152,0.696864111498362,2.12048620353112,2.04170286707211,2.17113665389527,3.54999999999998,1.87510059552554,2.76483134528788,2.16773003305402,1.28658490708005,3.48388055266678,5.76412317852272,5.51784987104659,3.14530134431073
OECD members,1.80735230566098,3.37429759432522,2.52945520915773,1.45156526398379,0.624517311086569,0.338705695410167,0.443258157565783,1.82264336059063,1.93246812286359,1.74071267870181,0.73285164517586,2.81528854435832,8.23803240697186,5.67767862615429,1.6528123883345756
Oman,3.25657959078624,4.0421886711639,2.94773495257209,1.05354820265932,1.01401483924156,0.0652901330286599,1.10920805807027,1.58909413567799,0.889312370970404,0.490815362820671,-0.40640291946585,1.68221185876085,2.5061425061425,0.950782997762827,1.235143921877325
Pakistan,12.9388705634889,11.9160927116277,9.68235186055684,7.69215611899565,7.18938402847028,2.52932817254229,3.7651191635658,4.08537368032608,5.07805725868917,10.5783618004555,9.73999313898155,9.49621056124947,19.8738599646655,30.7681280657005,12.6325318530452
Palau,1.44219017355169,4.6746987951807,3.61418047882138,3.35481004221287,4.19174548581256,0.949040643697081,-1.04230533415074,1.4179881966692,2.10970464135017,0.26737967914444,0.218181818181833,2.6124818577648,12.3526638378124,12.8199748216534,2.23172772921704
Panama,3.491288726188,5.8758024367877,5.69819959165992,4.0271599157106,2.62652699929151,0.137492058461504,0.739734025300033,0.875585918759878,0.761578359399944,-0.355083821021245,-1.5502754080376,1.63070337301898,2.85965128834711,1.48641355277038,0.685197879812108
Papua New Guinea,6.01360893567856,4.44083401028971,4.53720508166972,4.9603174603175,5.22211720226841,5.99595778127107,6.6737288135593,5.42204568023834,4.37448921453162,3.92867290939597,4.87167398565555,4.48359014042398,5.25323922215241,2.29869991296791,0.602403921107917
Paraguay,4.65116279069765,8.2539682539683,3.67591897974496,2.68385738718582,5.02882767456766,3.12900274473925,4.08682280577241,3.60247741348943,3.97561015740694,2.75709727562775,1.76751592356698,4.787983101236,9.76556667164402,4.63202285403356,3.83540271728533
Peru,1.52832059732901,3.36931095333853,3.61121294940163,2.76789666082002,3.41194579807465,3.39809194746308,3.55717663556279,2.99490045809443,1.50915423024742,2.25212191358027,2.00241205759292,4.27166381536798,8.33370630096231,6.45561348369586,2.00770739412712
Philippines,3.78983634797591,4.7184170471842,3.02696391124796,2.58268766141795,3.59782343864211,0.674192536845408,1.25369880080982,2.85318772590947,5.30934661627707,2.39206534422404,2.3931623931624,3.92718022100332,5.82115811213955,5.97802515541409,3.21260487006347
Poland,2.58069370250543,4.2394014962594,3.56037151702783,0.991982606332428,0.0538213132399802,-0.87412587412577,-0.664767331433961,2.0759355367385,1.81295156542679,2.227478809383,3.37446972618589,5.05502704719272,14.4294507575758,11.5289127961105,3.7842600751287
Portugal,1.40257289895369,3.65301100430724,2.77333854051586,0.274416666666663,-0.278153367467428,0.48793862390472,0.607397074641719,1.36861411643472,0.993715683468326,0.338178410046034,-0.0124383299575305,1.26565719069044,7.83269124233323,4.31128191898672,2.41613187791884
Qatar,-2.42525675161714,1.13836623529202,2.31534853431661,3.22197756829293,3.34972085659523,1.8140772393776,2.6765917009819,0.394878914083005,0.255815382724408,-0.666641124861147,-2.5403150300476,2.30446565742003,4.99527553740761,3.02764899198902,1.26734310292375
Romania,6.09141668601891,5.7892532881588,3.33492267693442,3.9847123554813,1.06830987684298,-0.594156437495203,-1.54479666813897,1.3390212110439,4.62548443137779,3.82785432599438,2.63107311184743,5.05232876096582,13.7954887432521,10.3971874764996,-4.5191101423114
Russian Federation,6.84939230255025,8.4404648593257,5.07474300799149,6.75371026220942,7.82341183865513,15.5344050528403,7.04244762954799,3.68332944412233,2.87829723647884,4.47036660760173,3.38165937237898,6.69445891957612,16.00149780800771,12.368861695883517,6.2214460231516915
Rwanda,-0.246128693436934,3.0801706924026,10.2710182318876,5.92426867984854,2.35449052820358,2.52850284192421,7.17434301982009,8.27953672260832,-0.311210160390699,3.34787655037648,9.85039902274207,-0.391346748300791,17.6892095588153,19.789546746467,1.77029240198635
Samoa,0.777007268777692,5.23541591478434,2.0490188352116,0.61008572090503,-0.40681608842489,0.724470134874729,1.30471869303179,1.74989677484705,4.19745888663752,0.982326569888117,-1.56891247740895,3.13320473174494,10.9618822286844,7.92164684826777,2.17245530514377
San Marino,2.58541815582587,2.89979584300123,2.8273322422258,1.60439298078082,1.11296303373851,0.145686073241066,0.644075340346552,1.01413313194508,1.16333522293158,0.472651967352852,-0.133368898372915,1.61551411551421,5.32545321311365,5.93190858629403,1.24216507945569
Sao Tome and Principe,13.34005235378,14.3271667616801,10.6379353431628,8.10583270875476,6.99849943966421,5.24587835022454,5.43051966119156,5.6902961992902,7.86859628873909,7.72024525213248,9.81932791540146,8.13777038378732,18.0056351122841,21.2589138473,7.919257751229468
Saudi Arabia,5.33941680637454,5.82621608838862,2.86626887489915,3.53252470694918,2.23629031536978,1.20607322150109,2.06884036053473,-0.838194579675018,2.45814158007532,-2.09333333333329,3.44545825956692,3.06328988941547,2.4740737192537,2.32708518362692,1.68792112375817
Senegal,1.22868119673341,3.40322829786971,1.41822871177844,0.710245486695272,-1.09025507446895,0.13521193363526,0.837284942557434,1.3181531484778,0.460985642464282,1.76011151192938,2.54314685681652,2.18032278088147,9.69681899081073,5.93947798773215,1.2925592062727334
Serbia,6.14255360247248,11.1373976342129,7.33038589596646,7.69426362896655,2.08244793880154,1.39235822000187,1.12231397417769,3.13106248590115,1.95984076293801,1.84922984511086,1.57553290083415,4.08510285335102,11.9815117344703,12.3719043552519,4.6705297488997
Seychelles,-2.40463875108227,2.55926772230953,7.11037062326403,4.33893848329099,1.38583454581263,4.04194410725617,-1.01548191697626,2.85679575568437,3.70291839111568,1.80709400809982,1.20266463987123,9.76909936973542,2.6260363285129,-1.03530088431952,0.311726050919668
Sierra Leone,7.18566275668163,6.79138291952621,6.58776239392585,5.52412877994266,4.63931171409667,6.68943562498681,10.8860609413903,18.2215094003386,16.0295447693699,14.8049990906021,13.4468711101052,11.8739588840234,27.2082883814653,47.6428733253179,28.6337500014115
Singapore,2.82366134885608,5.2477933984048,4.57560270376527,2.35860415399832,1.02514803039391,-0.522618167075298,-0.532268739716253,0.576260310166349,0.43862011844684,0.565260568780326,-0.181916666666634,2.30485959040484,6.12106004039418,4.82146729476466,2.36645846996694
Sint Maarten (Dutch part),1.33857621672882,4.58475435650401,4.01518421081576,2.5286478853837,1.88675466275266,0.330027165141066,0.111682655737579,2.19201010962985,1.771650366797741,2.153499311617044,3.1288680935774895,3.3754981648950793,5.038568298454054,3.8947200553721637,1.9590154046146817
Slovak Republic,0.957018132975143,3.9192859914629,3.6061026352289,1.40047368963025,-0.0761653295419871,-0.325219777427673,-0.520010196278266,1.31194588223228,2.51403712883812,2.66456133425431,1.93694126694223,3.14960629921268,12.7741463637611,10.5319476645211,2.75760909424272
Slovenia,1.80117022137134,1.8028517194191,2.59741386039003,1.76920085881907,0.19934382657075,-0.525552285820877,-0.054999541670474,1.42910743319306,1.7386086198818,1.63052260754344,-0.05485681576061,1.91706506089259,8.83369886749452,7.44687717385838,1.96562656432512
Solomon Islands,1.05148163321038,7.34270706018,5.91200602491155,5.3913638858756,5.16590237925171,-0.57446928635949,0.512485626268792,0.488686760261083,3.46147484973729,1.63485544012247,2.96354992076065,-0.115437894412839,5.51812928576938,5.88585897042164,2.5648067575267293
South Africa,4.06749555950263,5.0008533879502,5.73797139141739,5.78016910069176,6.13282953059149,4.51869094892506,6.60290842394872,5.18618655524149,4.50987264867388,4.10285075461156,3.23238831615113,4.61874544887136,7.03987272546482,6.0752438457966,4.36115246518962
South Sudan,1.16962180301106,46.8521757193597,45.5258978371706,-0.0580909784225664,1.67429906295525,52.7663304192142,379.999585624026,187.851630279442,83.5015294921999,87.2413641500033,29.6758435538571,10.5167158294359,-6.68732094212672,2.38280434813759,54.81816119056436
Spain,1.79986457728769,3.1961018883379,2.44612782366809,1.40858109183019,-0.151114837527235,-0.500365709903242,-0.202598000426452,1.95607633363963,1.6749813686379,0.699518994458739,-0.322753017299739,3.0931351197642,8.39057634118627,3.53236133492433,2.77417826534772
Sri Lanka,6.2176488930462,6.7167684358854,7.54291373239437,6.90845034828452,3.1790022823606,3.76836783062096,3.9588884659307,7.70413767850602,2.135037737132,3.52839358231811,6.15394508391738,7.01478071238195,49.7211021114327,16.5411742279832,-0.42936004906973
St. Kitts and Nevis,0.850878649795844,5.8351651957086,0.816089281562459,1.10698554000129,0.247865392364942,-2.30187563045616,-0.687037123294039,0.694916711613604,-1.03712214131572,-0.329562063663977,-1.16724501769353,1.195688870384,2.66817533111249,3.55711230848243,0.43956428907986156
St. Lucia,3.25034409180129,2.76940794144093,4.17763587102515,1.46856511035428,3.51695551369241,-0.983600952696996,-3.07821765676927,0.104262078958441,1.93561893150602,0.539087559191757,-1.75580833517594,2.41070312174393,6.37814695133351,4.07060821926204,1.3776877086769292
St. Vincent and the Grenadines,0.747109026311474,3.1860311155246,2.59844414147101,0.805127804267928,0.193858560794015,-1.73361194953959,-0.149641647633284,2.15333648840511,2.32414485367921,0.91306972532459,-0.628131309354654,1.57272932500558,5.66009779226552,4.56457719814894,3.62770736940927
Sub-Saharan Africa (excluding high income),4.06749555950263,5.68631959575954,6.57589970757698,4.90520875694557,4.4038027171436,3.47238752883653,5.49410463760061,5.20971705914209,4.27462198610545,2.867588034469,3.84286439841881,4.43905481215002,9.45955253039717,6.69759990789844,4.061340203964968
Sudan,12.9776663898014,18.0966171221351,35.5590574147024,36.5223449139154,36.9066427863595,16.9095706050977,17.750253831196,32.3516260968437,63.2925073455888,50.9940515002965,163.257782355458,359.093040778999,138.80846024176,104.74782554471695,52.68738212877368
Suriname,6.94108221639996,17.7117796414558,5.00686319367273,1.92343604108305,3.38341272749477,6.89390359168238,55.4123879763196,21.9969430173304,15.049159153526988,18.292748097986074,34.889784309078,59.1196626251977,52.446027276241,51.5873159600861,16.2296159130279
Sweden,1.15798802715628,2.9611507382214,0.888377506923638,-0.0442929701485858,-0.179638494114635,-0.0467847449832812,0.984269244577992,1.79449904665589,1.95353530127028,1.78415097403835,0.497367318853572,2.16319736447153,8.36929098869189,8.54862489748902,2.83581658224034
Switzerland,0.688238707220026,0.2313492076509,-0.692552018105253,-0.217323155115693,-0.0132025387514939,-1.14390867228183,-0.434618664285835,0.533787839825897,0.936335464113563,0.362886179940614,-0.725874933313384,0.581814168489856,2.83502798644463,2.13540088016377,1.06234041976595
Syrian Arab Republic,4.3974138315007,4.7531638888563,36.7022953364139,40.0318378290723,10.9271141804297,38.4611429599733,47.7051615298923,18.0752696281771,0.940983843906769,13.4175653228571,32.461280365215835,35.020010120543944,52.27397681325579,40.40681674020645,20.324330200914236
Tajikistan,6.44531440780658,12.4315490430406,5.83116601031462,5.00964645344951,6.10442765129667,5.7145594964971,6.00458082322139,6.917868749670461,5.788205524994255,7.0357542589531405,10.22240726817801,11.02817886294842,16.461639051212508,12.724542361909911,6.400350769568115
Tanzania,6.20015595647403,12.6909694699162,16.0010938506338,7.87072364573959,6.13161432988012,5.58816952959298,5.17476629301493,5.31871605228931,3.49445848856181,3.4642805799902,3.29029062798325,3.69091958802199,4.35027204269101,3.79923291384916,3.05694676312373
Thailand,3.24758842443723,3.80879058139634,3.01489950334994,2.18488618530678,1.8951418189878,-0.900424963291569,0.188149704448234,0.665631893135106,1.06389754183015,0.706728601314311,-0.845937147357041,1.23039541318384,6.07741228434321,1.22802623546169,1.3025849807968073
Timor-Leste,6.76597680236481,13.499840238577,11.8003096701544,11.0849085109954,0.726275016139465,0.552796026277853,-1.33853876185163,0.557215537430361,2.63647201015892,0.958812739703141,0.495499215459571,3.69792094666786,7.00530945399787,8.42035103310377,2.06284153005468
Togo,1.44594517430866,3.56351472903954,2.57718174055848,1.82539475909171,0.19087507624975,2.58500390801595,1.28544847051417,-0.981889868943119,0.927755426457183,0.674652770077436,1.69928463299408,4.1862150652352,7.96757361617945,5.48928568141124,1.6086534463096065
Tonga,3.53491239189831,6.27075302995691,1.14753853706055,0.77562932236742,2.51087633253706,-1.05399831971283,2.57815515245081,7.51706283551115,5.03209691984874,1.17954334821808,-0.349737696727496,5.64051140636751,10.9713652903022,6.35112980255189,3.18364611260058
Trinidad and Tobago,10.5492003179988,5.1071328926456,9.26028137068292,5.19981740465611,5.68441814595659,4.66121598098264,3.07066742464024,1.88038440183532,1.01856930188822,1.00054293027237,0.598986330824643,2.05922746915458,5.82838638517959,4.62930242419968,0.526884625776839
Tunisia,3.33897963601069,3.24002842009531,4.6118443220664,5.31623531326689,4.62555099534031,4.437371273215,3.62939937384381,5.30884839565844,7.30759176031652,6.72007532863799,5.63415115897625,5.706350208307,8.30646124447623,9.32899597507865,7.20661657168794
Turkiye,8.56644420552976,6.471879671151,8.89156996512163,7.49309030547693,8.85457271364324,7.67085364845877,7.7751341532833,11.1443110840765,16.3324638988928,15.1768215720022,12.2789574462574,19.5964926913324,72.3088359891207,53.8594087593315,58.5064507300343
Tuvalu,0.32497412188570807,0.5005807431527,0.44034429911380174,0.33644799909440665,0.29221647332739403,0.3086244184679406,0.5255664556270268,0.39169060412527607,0.3277289293749986,0.39836529658034003,0.5787939932624471,0.6244168829360396,0.9320600864491414,0.7204651989374014,0.3623886705952945
Uganda,3.97655288478168,16.5643496174515,12.6790377224659,4.90520875694557,3.07570668958641,5.58968606251725,5.70637504616212,5.20971705914209,2.61601190952274,2.867588034469,3.31332289544502,2.20457204757414,7.1957888597581,5.35094804280395,3.3233806708656
Ukraine,9.37293105078978,7.95572466274652,0.568727971803862,-0.238948626045407,12.0718562874251,48.6998646434424,13.9127101997797,14.4383227488749,10.9518559353178,7.88671745611133,2.73249209419427,9.36313917695223,20.1836366617478,12.8490222828559,6.50198464669254
United Arab Emirates,0.877983288285867,0.87734659568512,0.662268900269009,1.1011183637571,2.34626865671643,4.06996608361593,1.61748808904198,1.96682557818842,3.06863379251997,-1.93108114782173,-2.07940317940944,0.179935336174431,5.29122604376849,1.62670837213248,1.2345251249575135
United Kingdom,2.49265472467065,3.8561124468282,2.5732347965453,2.29166666666659,1.45112016293279,0.36804684232536,1.0084173681141,2.55775577557747,2.29283990345938,1.73810460086513,0.989486703772491,2.51837109614213,7.92204883147902,6.79396706793963,3.2715729463592
United States,1.6400434423899,3.156841568622,2.06933726526067,1.46483265562717,1.62222297740817,0.118627135552451,1.26158320570536,2.13011000365961,2.44258329692817,1.81221007526021,1.23358439630629,4.69785886363742,8.00279982052121,4.11633838374488,2.94952520485207
Uruguay,6.69870886978132,8.0928320630299,8.09776580573602,8.57513504005397,8.87735333229828,8.66626987079328,9.6394134763508,6.2180938256186,7.60653360377047,7.88198870879619,9.75640636078194,7.74791402314762,9.10437983075437,5.86910359896119,4.84914366613156
Uzbekistan,8.958897438843623,13.7797446476602,13.2088026688373,11.8414333622049,9.28309356162695,8.75188196737508,8.130886695236,13.8757425441635,17.5241796514055,14.5257359560687,12.8677297362606,10.8492397508122,11.4466436998836,9.95659071258018,9.62825465956682
Vanuatu,2.76269469477348,0.8737931047811,1.34740362877658,1.45893371757921,0.798863838097023,2.48326875660439,0.842069084035061,3.08452624403546,2.33096379566866,2.76252019386111,5.32935073101715,2.34328358208953,6.67930581887121,11.1825017088175,2.2673916115391197
"Venezuela, RB",28.1874647092039,26.0902123160959,21.0689956331876,40.6394275161589,62.1686499794829,121.738085297503,254.948534781816,78.32631582381427,65.53590858824016,79.66105314902966,115.7413546195288,124.86455754483036,186.38392631608193,144.0713259846013,72.4668122366828
Viet Nam,9.20746648778413,18.6777322770707,9.09470339557192,6.59267475899192,4.08455446637617,0.631200905175754,2.66824816969082,3.52025688811617,3.53962805942641,2.7958236745225,3.22093436652514,1.83471554810444,3.15650749963129,3.25289282667662,3.62109273885843
West Bank and Gaza,3.74915727597096,2.8772435849594,2.77908768282492,1.72439933626931,1.73298510037447,1.43161145810476,-0.219106604907316,0.212570934228881,-0.195107773730735,1.58018333639455,-0.735332001092191,1.23748102831369,3.74122391852077,5.87110177678988,1.4407983809447744
"Yemen, Rep.",11.1748338605044,19.5435617131144,9.88538714484871,10.9684421500198,8.10472583623915,9.642284567760269,16.42015673802351,12.237503066809905,10.23916258411486,12.446039009537635,18.0831329447335,19.508518814134526,29.120147499694465,22.509335145313763,11.322029226845334
Zambia,8.50176133365265,6.4293968107234,6.57589970757698,6.97767605490307,7.80687553566333,10.1105928909618,17.8697300795268,6.57731154205644,7.4945719272852,9.15031644316296,15.7330604721369,22.0207676245777,10.9932039209136,10.884531691282,8.286687800024128
Zimbabwe,3.02267002518892,3.4661297281749,3.72532666110646,1.63495041543822,-0.19778481012661,-2.43096842383404,-1.54366960054161,0.893962316050027,10.6188658669575,255.304990757856,557.201817362051,98.5461050920624,104.705170628667,106.76586973599471,53.702443442988866
