,Country name,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
96,Russian Federation,391.0858849085662,531.3741513773906,695.694160132379,587.2019403884278,689.9386989663545,795.3416545578716,863.4612718139913,935.7623390111387,846.7044820895716,558.4396500122936,547.438506587408,671.3253255092807,697.7070749779105,739.3996204805266,712.0735770859831,777.1978165580174,937.3009370338565
97,Rwanda,32.108791734117425,34.595796987568484,37.99935021899057,39.6808800867427,43.03078742476276,48.77624561565879,54.570336909236474,55.89523390371162,56.64964074019145,59.34063647856199,64.68390163739409,68.91383471385282,66.17470206213244,64.35522015143486,49.12841192975831,54.694864663534524,95.95651373173985
98,Saudi Arabia,642.2396019990163,686.0202525118965,753.3647878147531,1192.0,909.7191853178003,1341.6,1409.3333333333333,1488.0,1626.3466666666668,1710.2133333333334,1660.0266666666669,1624.8,1672.4533333333334,1683.4666666666667,1750.3466666666668,1744.7466666666667,1755.7422222222222
99,Senegal,75.4465953588519,87.96313158188912,103.66626557609851,106.68535629295708,112.83653324575327,138.24848101236154,146.08952591573217,162.82645979049903,174.21105521096408,160.76295902937343,196.54893074265775,268.7878856269477,226.7859384483572,146.72193910554745,179.1394613389768,221.70991533675948,352.6577093103489
100,Serbia,472.71150191441086,662.8620571089,819.5696155968365,653.0144743210562,610.5026396418426,718.8697224754027,652.9192594849244,712.8795884196061,694.8225300081367,561.9354769041946,570.4100142121725,612.2559771192807,685.0905776711422,720.3260633541299,804.3946507767355,913.3572103115425,1464.0057873806718
101,Seychelles,713.4456483400525,599.1589803421323,491.1579263641959,437.76826371051465,578.9808502469104,640.3343483507749,636.4550595619959,728.5603239545601,737.1717291592282,779.8506338275733,866.5112078558402,945.3372044390378,961.6701203326189,1049.8352127981757,639.3960138802987,793.7531198159671,1683.6437679048538
102,Sierra Leone,234344.1307219914,248367.2336870345,273084.50198533613,260971.66544536754,247150.70198200297,263795.0323332684,302364.6176025586,326878.7740571821,334821.30977085565,329429.96283078066,295768.2838144798,281648.0773288569,279677.4698976664,291691.54749882675,184719.56905607882,207393.8141812894,275758.3825014226
103,Singapore,2236.7206516398255,2503.48074228492,2810.8771599588126,2662.056262059963,2998.881562390862,3445.7649246201913,3547.3188861328435,3693.758491169184,3730.713073675072,3558.271052679432,3672.6961412349674,3786.5923203649727,4010.8488137325608,4067.709638804809,4079.7492274327324,4340.954485067661,9778.00752350849
104,Slovenia,6.348798936698463,1760.7764799655297,2046.4532820114193,2007.0361138264195,1981.7873309451081,2122.244575337761,1959.9065763347169,2022.9628341719135,2053.2378169965114,1726.2800120976406,1754.0650872933238,1837.9347906181354,1985.8340562142873,1963.3791744226332,2122.5373182510284,2329.634717905478,4804.953861078088
105,South Africa,1172.461366713138,1219.0962111663605,1159.416493789573,1253.055317273686,1659.6180348558769,1804.1593686747,1736.827633932866,1560.8799736682688,1470.4695912504667,1329.0403461412182,1226.0521461013302,1474.8230914417215,1578.0841798798358,1519.7329040741497,1358.5793073289265,1600.5660089407954,2559.3110267754564
106,Spain,2067.9210382678257,2347.848157611553,2647.400289691763,2591.4743572975804,2486.02366518262,2637.535970055056,2419.950856319359,2501.8556365627724,2500.1189107839414,2110.704038597965,2100.3514244707385,2146.5072040649798,2266.7477054972064,2188.7825683023834,2174.2616690440927,2392.195766598921,5921.1021182868535
107,Sri Lanka,101.89405125260247,127.67761650994088,117.03237614697476,119.09935007574138,134.10889796421102,146.56509319510806,155.73591824381876,166.00828028262424,182.7270236192672,181.62071967523573,179.33475875858318,185.34144920029885,182.9377500621159,222.46003402761235,148.0229503531812,164.8012095471136,181.65630290724897
108,Sweden,3388.337725407153,3817.262608433191,4111.6055627994465,3645.2389834728374,3940.326711637095,4465.974663266331,4398.513706026936,4697.594887466372,4576.735752541436,3793.788244919215,3830.8843637887653,3942.045689866946,3980.434515581711,3732.1523425209366,3919.521037812457,4325.740267464853,8949.287864708847
109,Switzerland,5277.373835986254,3665.600182447456,6351.2727474171115,4818.845600882126,6740.782377545975,7667.109946910146,8064.546394044459,9067.42302516578,7976.850568397593,10321.35148308269,7602.032288403703,12534.779062196,7774.889853928984,15696.146561506524,8333.643959040006,14060.232473562422,24076.77135358789
110,Tajikistan,36.92513308559686,49.33139352399009,70.83633925773708,73.87799849726954,82.4283126093349,100.61440073609613,120.87577504038525,152.08445571180286,173.95748241887318,147.7044893331726,126.02211466572227,136.96495702552556,137.30414716668625,141.8728205580802,136.74841534603118,138.72092800476324,165.838157169929
111,Tanzania,78.64366333044086,114.60091962073032,130.9767515217298,128.7843170322097,135.5724676991872,141.76429150304884,160.8271669640506,170.59782224674208,184.07834763628557,161.74779114819796,164.4565654534184,179.5750150530697,188.57739797913575,221.03864059372145,185.67134435368413,181.33059216986794,
112,Thailand,207.23932602483842,234.22864779501404,267.5418470764157,253.5808125461679,292.3146526693666,325.82474015980733,357.13280713778704,390.64278862752496,407.7727524943588,393.79486609143333,388.94931944103837,404.2796935500726,430.4650082725994,458.34009225652983,463.35780128174406,457.62885188030486,933.7040336584654
113,Togo,103.32911637304232,120.47134289534056,141.97782641777783,146.11267139705424,154.53711621346415,241.72484286992372,200.07929519457358,223.00163622067254,238.59359473736947,257.9081241386398,244.1621771676693,153.7557258423368,310.5983843835643,348.85825418237044,245.3433738084179,303.6464340627338,482.9881230804169
114,Turkmenistan,,,,,,,,,,,,,,,,,
115,Uganda,90.9759652753219,90.7626061945528,99.84906344442805,91.80903605274503,115.74210976739087,95.9487775138116,104.6675175812841,94.51725459410208,122.93157670952479,108.97067683333769,114.77166541141283,107.29582292832377,125.57495924999009,149.7038663230478,103.03272394429494,127.34597042040824,221.50210813897147
116,Ukraine,432.43536147324835,461.9139258145676,486.3391585703786,356.79238569549216,283.53102778082035,332.34755162928,380.5517253505494,410.6092831227324,292.76518128757823,192.03744744690968,202.84655101210816,267.1017467367632,325.913218497983,406.14279929828166,429.972716953173,249.64120098933458,376.8323976545092
117,United Kingdom,3508.212404163112,3930.3948777072233,3769.5966125349382,3246.358413145175,3264.8343096742356,3382.5698916454166,3363.0468253702834,3396.019818498179,3575.877446347809,3357.8517263987796,3071.6907065237515,2999.9613295988206,3208.670845258893,3162.1445268407724,3198.890623671881,3554.565541596838,3317.9600308729864
118,United States,1787.3444315064744,3119.48,3202.4308333333333,3250.498333333333,3334.8322222222214,3427.7425000000003,3507.9922222222217,3574.693055555556,3660.991388888889,3744.7077777777777,3818.056666666667,3926.8233333333337,4057.603333333333,4173.39,4398.037222222222,4605.076666666666,4826.502777777779
119,Uruguay,389.5001497863343,448.91826097731564,564.4901936693718,607.2033126903767,726.9777677223927,863.74917236192,885.5504912130307,987.0830687882068,987.4615368265756,832.6903477721478,907.852275372007,1056.382906563003,1045.5717137045272,985.5444507493312,875.3679765459806,918.0062529597453,1408.7063902607472
120,Uzbekistan,,,,,,,,559.4375694735636,542.4611653427544,539.3935409564494,436.32020008957755,284.28518065276864,225.87223545589217,263.0593979995558,265.8872603622687,302.3903829701247,290.1164071174359
121,Viet Nam,123.56459469123321,131.07917049866458,142.20622764557555,147.4209195788635,150.4020542525945,151.65957654286376,180.6318417514884,197.10112615839887,211.60393417817286,214.5862664098176,227.26235748220847,240.075064492363,255.18702949511217,291.2984642906783,286.39561840321755,282.1604639251495,473.9641516898351
122,Zambia,299.21103566627266,287.6603930740182,220.13751668891854,271.91273836468366,318.18258995209385,366.38888726042353,334.9404565322972,407.4457972775314,380.88016247090695,301.05882060502796,280.23652897116017,349.88179669030734,307.41035866371647,311.0938712179984,239.47763914068543,167.91769202941364,355.0879829388568
123,Zimbabwe,0.7416132370924107,0.013456408881359032,2.129169043805344e-08,,,,,,,,,,,,6.219319104128602,4.298474834747038,1.8163375003546618
