Country name,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Saudi Arabia,,6.816871830483495,9.8166978389153,58.22348207401276,-23.681276399513386,47.47408009553262,5.048698071953894,5.581835383159883,9.297491039426543,5.156752147963517,-2.934526686729133,-2.1220542641885443,2.9328737895946144,0.6585136406396908,3.9727546332963826,-0.3199366220786648,0.63020928858184
Senegal,,16.58992849644698,17.85194968825161,2.912317425616462,5.765718151519428,22.5210284609348,5.6717041995344,11.456628235224153,6.991858347293833,-7.719427544540968,22.260085239377638,36.75367482862204,-15.626428654186164,-35.30377583839556,22.09452957823106,23.763861786560092,59.06266924268599
Serbia,,40.22549788283294,23.641051227373456,-20.32226892092498,-6.510090717883932,17.75046917031098,-9.174188441736032,9.18342169627271,-2.5329745310144647,-19.125322994691306,1.5080979322867671,7.336119960113985,11.896102818718868,5.143186438611558,11.67090734314793,13.545908022833197,60.288414089522036
Seychelles,,-16.01897331125738,-18.02544191464268,-10.87016207778606,32.25738324187341,10.59680956247513,-0.6058223799442319,14.471605340988326,1.1819755923471398,5.789547127237493,11.112457984797608,9.096939066518317,1.7277343805878198,9.167914298414793,-39.09558318432793,24.14108042352694,112.11176698054545
Sierra Leone,,5.983978741792795,9.951903852763323,-4.435563516753138,-5.295963237916313,6.734486375230864,14.621043060645246,8.107481837324638,2.4298107873728547,-1.6102161907689538,-10.218159491943968,-4.774077295752144,-0.6996701166504304,4.2956901768155475,-36.67297848017973,12.274955621148598,32.96364869415709
Singapore,,11.926392795162988,12.278761025872043,-5.2944646610252555,12.652824252116135,14.901667602806267,2.94721095995385,4.128177075052397,1.0004601706970595,-4.622226839486466,3.215749639684473,3.101159876833881,5.92238282852624,1.4176756021709203,0.29597954861551035,6.402483169273054,125.25017383028568
Slovenia,,27634.009180658948,16.224478535258633,-1.9261210862462352,-1.2580133813922645,7.087402477523641,-7.649353938256976,3.217309365588217,1.4965664377611487,-15.924010467386918,1.6095346641893382,4.7814476174444565,8.047035528742041,-1.130753182592803,8.106337578690015,9.757067537691055,106.25353082813405
South Africa,,3.977516511606516,-4.895406681617798,8.076374968416467,32.4457118514738,8.709313274688245,-3.7320281074334716,-10.130404239721935,-5.792269997886256,-9.617964625094977,-7.7490649805258,20.290404949858566,7.001591515438688,-3.6976022286801746,-10.604073670656033,17.811746455025414,59.9003735228095
Spain,,13.536644492877038,12.758581985341944,-2.1124849389774103,-4.069138936992056,6.094564062056351,-8.249560051730986,3.3845637827532915,-0.06941750568857374,-15.575854032633629,-0.49048156150319766,2.1975265213473705,5.601681708988404,-3.4395154346355206,-0.663423561050791,10.023361063557834,147.51745659616802
Sri Lanka,,25.304289053557348,-8.337593271203724,1.7661556543727919,12.60254390886626,9.28811989359659,6.257168640081612,6.59601340181728,10.07102977524963,-0.6054407947543416,-1.258645445706963,3.3494290138153193,-1.296903174413666,21.60422545487566,-33.460879388875675,11.334903914494099,10.227530129453832
Sweden,,12.658858643569747,7.710838487139626,-11.34268772146222,8.095154515304959,13.340212375710436,-1.51055396248162,6.79959644162591,-2.572787518297903,-17.10711629325453,0.9778120568334492,2.9017144743111345,0.9738300551270562,-6.237564569618092,5.020392473179691,10.36400176790766,106.88454024896123
Switzerland,,-30.54120673711158,73.26692577739018,-24.127874954798358,39.88375922050758,13.742137299222644,5.183653943745514,12.435623556731334,-12.027369339021742,29.391310449934437,-26.346541914943145,64.88721155942483,-37.97345916229591,101.88255854936119,-46.906433841045,68.71650076087592,71.2402081463422
Tajikistan,,33.59841766753835,43.59282030678706,4.293924942204352,11.573559498070818,22.062914490259345,20.13764844401664,25.818805017788414,14.38215799550171,-15.091614755889516,-14.679563746056512,8.683271494713063,0.24764738990679103,3.3274110692720793,-3.611971053998453,1.442439134479745,19.548044808519904
Tanzania,,45.72174637797089,14.289441965382998,-1.6739111819828123,5.270945114597869,4.567169063854659,13.446880916829329,6.075251754497102,7.9019328687831125,-12.131006593024107,1.6746901370285672,9.192974180123903,5.013160056484223,17.21375040829509,-16.00050386893391,-2.3378686673089955,0.0
Thailand,,13.023262663448776,14.222512743426584,-5.218261996322482,15.274751955511867,11.463704328343605,9.60886732008872,9.383058856536053,4.385071058656398,-3.427861797391407,-1.2304748150956835,3.9414837210836495,6.477029427965464,6.475574889533875,1.0947567341339948,-1.2363986072084554,104.03084941477432
Togo,,16.589928496447005,17.85194968825161,2.9123174256164397,5.76571815151945,56.4186318424798,-17.228493017476186,11.456628235224109,6.991858347293856,8.095158389532898,-5.329784401665949,-37.02721378637168,102.00768633621884,12.318116166231663,-29.672475606622374,23.763861786560092,59.06266924268599
Turkmenistan,,,,,,,,,,,,,,,,,
Uganda,,-0.23452246988905356,10.011234395801827,-8.052181076448207,26.068320443857075,-17.101236786989904,9.086869362371441,-9.697624651601577,30.062576655919692,-11.356642654291626,5.323439980966005,-6.513665595328799,17.036204973121126,19.21474409959614,-31.175642637071665,23.59759651628579,73.93727293272403
Ukraine,,6.816871830483473,5.2878320809960355,-26.63712567495007,-20.53332998456907,17.217348037900315,14.504145881308972,7.8984158446516295,-28.699814319573036,-34.40563983656425,5.628643636385955,31.676750432310552,22.018377820336866,24.61685388829824,5.8673741590553385,-41.940222914999005,50.949601332277126
United Kingdom,,12.034119514631382,-4.091147840750454,-13.880482533591342,0.56912682389747,3.6061732634428356,-0.57716667801464,0.9804500157164941,5.296130101183216,-6.097125061478481,-8.522145800104452,-2.335175764037367,6.957073532943947,-1.4500184238862568,1.1620625344351598,11.118695815760393,-6.656383401994049
United States,,74.53155334871448,2.6591237428460257,1.5009691856472385,2.5944910669252863,2.786055537026888,2.34118292789558,1.901396271941591,2.414146669158468,2.286713624701986,1.9587346527855543,2.848744169154127,3.3304273938136397,2.853572839796259,5.382847570493587,4.707541887056421,4.808304554707665
Uruguay,,15.254964914282066,25.74453809039774,7.566671573753236,19.725593146276378,18.813698397961943,2.524033544541049,11.465475834821849,0.03834206566155629,-15.673642292115908,9.026395922680507,16.36066078373082,-1.0234161108920836,-5.741094768384237,-11.179249613711583,4.870897446123901,53.452809903956
Uzbekistan,,,,,,,,,-3.034548456726671,-0.5655011975588486,-19.109116635713285,-34.844827125949195,-20.547305724044463,16.46380418053881,1.0749900532797785,13.728797144368944,-4.0589835338451845
Viet Nam,,6.081495938386738,8.488806501124714,3.666992662434354,2.02219242848789,0.8361071240139406,19.103485496305716,9.117597565975522,7.358054366528055,1.4093935650239642,5.907223833319342,5.637848323014771,6.294683304450355,14.150967965343941,-1.6831004926165072,-1.478777678820975,67.97681188090425
Zambia,,-3.860366502369772,-23.473122477353115,23.519490205265626,17.016433972782117,15.150513834081147,-8.583347318002376,21.647232912946947,-6.520041434745572,-20.957075146169103,-6.916353286717181,24.852315997074935,-12.138796138681041,1.1982395682090363,-23.02077883981457,-29.881682218034822,111.46549755856405
Zimbabwe,,-98.18552202033008,-99.99984177286359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29210076583.310978,-30.88512162217951,-57.74460546628857
